time	x1	x2	x3	v1	v2	a
47000	-0.009980571940842222	-1.8629059433902557e-5	0.0	5.759727027232769e-9	-6.716742027849333e-7	-4.5160068955082545e-11
47100	-0.0099799959681395	-8.57964797123959e-5	0.0	1.0275778150422914e-8	-6.716353789928388e-7	-4.516051123190145e-11
47200	-0.009978968390324456	-0.00015296001761167977	0.0	1.4791668512427229e-8	-6.71566158343741e-7	-4.515890362004314e-11
47300	-0.009977489223473213	-0.00022011663344605388	0.0	1.930719307655923e-8	-6.714665398883323e-7	-4.5155245641320015e-11
47400	-0.009975558504165557	-0.0002872632874348871	0.0	2.3822146767786867e-8	-6.71336524066219e-7	-4.5149536912276376e-11
47500	-0.009973176289488779	-0.00035439693984150897	0.0	2.8336324482217512e-8	-6.711761127066423e-7	-4.514177714430646e-11
47600	-0.009970342657040557	-0.0004215145511121732	0.0	3.2849521096594277e-8	-6.709853090291331e-7	-4.513196614376764e-11
47700	-0.009967057704930898	-0.0004886130820150865	0.0	3.736153147780321e-8	-6.707641176441013e-7	-4.512010381208935e-11
47800	-0.009963321551783118	-0.0005556894937794966	0.0	4.187215049239091e-8	-6.705125445533583e-7	-4.510619014587694e-11
47900	-0.009959134336733878	-0.0006227407482348325	0.0	4.638117301609201e-8	-6.702305971505745e-7	-4.509022523701101e-11
48000	-0.00995449621943227	-0.00068976380794989	0.0	5.0888393943366205e-8	-6.699182842216691e-7	-4.5072209272742e-11
48100	-0.009949407380037932	-0.0007567556363720568	0.0	5.5393608196944193e-8	-6.695756159451345e-7	-4.505214253577988e-11
48200	-0.009943868019218238	-0.0008237131979665703	0.0	5.989661073738212e-8	-6.692026038922928e-7	-4.503002540437926e-11
48300	-0.009937878358144499	-0.0008906334583557997	0.0	6.439719657262406e-8	-6.687992610274867e-7	-4.500585835241943e-11
48400	-0.009931438638487236	-0.0009575133844585483	0.0	6.889516076757205e-8	-6.683656017082026e-7	-4.497964194947981e-11
48500	-0.009924549122410479	-0.0010243499446293686	0.0	7.33902984536631e-8	-6.67901641685127e-7	-4.4951376860910424e-11
48600	-0.009917210092565113	-0.0010911401087978813	0.0	7.788240483845285e-8	-6.674073981021352e-7	-4.49210638478975e-11
48700	-0.009909421852081268	-0.0011578808486080948	0.0	8.237127521520527e-8	-6.668828894962135e-7	-4.4888703767524153e-11
48800	-0.009901184724559748	-0.001224569137557716	0.0	8.68567049724879e-8	-6.663281357973125e-7	-4.485429757282633e-11
48900	-0.009892499054062498	-0.0012912019511374473	0.0	9.133848960377224e-8	-6.657431583281344e-7	-4.4817846312843414e-11
49000	-0.009883365205102121	-0.0013577762669702608	0.0	9.581642471703869e-8	-6.651279798038513e-7	-4.4779351132664473e-11
49100	-0.009873783562630417	-0.001424289064950646	0.0	1.0029030604438558e-7	-6.64482624331756e-7	-4.473881327346884e-11
49200	-0.009863754532025978	-0.0014907373273838217	0.0	1.047599294516418e-7	-6.638071174108456e-7	-4.469623407256227e-11
49300	-0.009853278539080813	-0.0015571180391249061	0.0	1.0922509094798258e-7	-6.631014859313353e-7	-4.4651614963407776e-11
49400	-0.009842356029986015	-0.0016234281877180396	0.0	1.1368558669554773e-7	-6.62365758174106e-7	-4.460495747565149e-11
49500	-0.009830987471316461	-0.0016896647635354502	0.0	1.1814121301906208e-7	-6.615999638100822e-7	-4.4556263235143505e-11
49600	-0.009819173350014554	-0.0017558247599164583	0.0	1.2259176641545745e-7	-6.60804133899542e-7	-4.450553396395367e-11
49700	-0.009806914173373009	-0.0018219051733064126	0.0	1.2703704356349565e-7	-6.599783008913587e-7	-4.4452771480382086e-11
49800	-0.009794210469016658	-0.0018879030033955484	0.0	1.3147684133339213e-7	-6.59122498622174e-7	-4.439797769896484e-11
49900	-0.009781062784883318	-0.0019538152532577657	0.0	1.3591095679643957e-7	-6.582367623155021e-7	-4.434115463047434e-11
50000	-0.009767471689203675	-0.002019638929489316	0.0	1.4033918723463103e-7	-6.573211285807654e-7	-4.4282304381914556e-11
50100	-0.009753437770480211	-0.0020853710423473924	0.0	1.4476133015028213e-7	-6.563756354122611e-7	-4.4221429156511226e-11
50200	-0.009738961637465182	-0.0021510086058886186	0.0	1.491771832756518e-7	-6.554003221880596e-7	-4.415853125369678e-11
50300	-0.009724043919137617	-0.0022165486381074246	0.0	1.535865445825608e-7	-6.543952296688334e-7	-4.409361306908999e-11
50400	-0.00970868526467936	-0.002281988161074308	0.0	1.5798921229200789e-7	-6.533603999966168e-7	-4.40266770944707e-11
50500	-0.009692886343450158	-0.0023473242010739696	0.0	1.623849848837828e-7	-6.522958766934974e-7	-4.395772591774906e-11
50600	-0.00967664784496178	-0.0024125537887433194	0.0	1.6677366110607576e-7	-6.512017046602376e-7	-4.388676222292955e-11
50700	-0.009659970478851173	-0.002477673959209343	0.0	1.7115503998508276e-7	-6.500779301748277e-7	-4.381378879006998e-11
50800	-0.009642854974852665	-0.0025426817522268257	0.0	1.7552892083460624e-7	-6.489246008909693e-7	-4.3738808495234945e-11
50900	-0.009625302082769203	-0.0026075742123159227	0.0	1.7989510326565067e-7	-6.477417658364893e-7	-4.3661824310444206e-11
51000	-0.009607312572442638	-0.0026723483888995716	0.0	1.8425338719601224e-7	-6.465294754116856e-7	-4.3582839303615626e-11
51100	-0.009588887233723037	-0.00273700133644074	0.0	1.8860357285986255e-7	-6.452877813876022e-7	-4.3501856638503e-11
51200	-0.00957002687643705	-0.0028015301145795004	0.0	1.929454608173254e-7	-6.44016736904236e-7	-4.341887957462832e-11
51300	-0.009550732330355317	-0.002865931788269924	0.0	1.972788519640463e-7	-6.427163964686735e-7	-4.333391146720897e-11
51400	-0.009531004445158912	-0.0029302034279167916	0.0	2.0160354754075423e-7	-6.413868159531589e-7	-4.3246955767079394e-11
51500	-0.009510844090404837	-0.0029943421095121074	0.0	2.0591934914281497e-7	-6.400280525930921e-7	-4.31580160206075e-11
51600	-0.009490252155490556	-0.0030583449147714168	0.0	2.1022605872977552e-7	-6.386401649849575e-7	-4.3067095869605636e-11
51700	-0.009469229549617578	-0.0031222089312699123	0.0	2.1452347863489917e-7	-6.372232130841837e-7	-4.297419905123636e-11
51800	-0.009447777201754088	-0.0031859312525783306	0.0	2.1881141157469044e-7	-6.357772582029334e-7	-4.287932939791269e-11
51900	-0.00942589606059662	-0.0032495089783986237	0.0	2.2308966065840973e-7	-6.343023630078244e-7	-4.278249083719291e-11
52000	-0.009403587094530779	-0.0033129392146994062	0.0	2.2735802939757674e-7	-6.327985915175802e-7	-4.2683687391670166e-11
52100	-0.009380851291591021	-0.003376219073851164	0.0	2.316163217154624e-7	-6.312660091006126e-7	-4.258292317885651e-11
52200	-0.009357689659419475	-0.0034393456747612255	0.0	2.3586434195656854e-7	-6.297046824725341e-7	-4.2480202411061575e-11
52300	-0.009334103225223817	-0.003502316143008479	0.0	2.4010189489609513e-7	-6.281146796936007e-7	-4.237552939526592e-11
52400	-0.009310093035734207	-0.003565127610977839	0.0	2.44328785749394e-7	-6.264960701660862e-7	-4.226890853298871e-11
52500	-0.009285660157159268	-0.0036277772179944476	0.0	2.4854482018140904e-7	-6.248489246315868e-7	-4.216034432015036e-11
52600	-0.009260805675141127	-0.0036902621104576063	0.0	2.5274980431610196e-7	-6.231733151682561e-7	-4.204984134692913e-11
52700	-0.009235530694709518	-0.003752579441974432	0.0	2.569435447458633e-7	-6.214693151879719e-7	-4.1937404297613064e-11
52800	-0.009209836340234931	-0.0038147263734932295	0.0	2.6112584854090786e-7	-6.197369994334326e-7	-4.182303795044572e-11
52900	-0.00918372375538084	-0.0038767000734365726	0.0	2.6529652325865455e-7	-6.179764439751856e-7	-4.1706747177466954e-11
53000	-0.009157194103054975	-0.003938497717834091	0.0	2.6945537695308935e-7	-6.161877262085858e-7	-4.158853694434803e-11
53100	-0.009130248565359666	-0.004000116490454949	0.0	2.7360221818411147e-7	-6.143709248506858e-7	-4.146841231022124e-11
53200	-0.009102888343541254	-0.004061553582940017	0.0	2.777368560268619e-7	-6.125261199370566e-7	-4.1346378427504274e-11
53300	-0.009075114657938569	-0.004122806194933723	0.0	2.8185910008103376e-7	-6.106533928185401e-7	-4.1222440541718865e-11
53400	-0.009046928747930465	-0.004183871534215578	0.0	2.859687604801642e-7	-6.087528261579318e-7	-4.109660399130407e-11
53500	-0.00901833187188245	-0.0042447468168313705	0.0	2.900656479009066e-7	-6.068245039265962e-7	-4.096887420742415e-11
53600	-0.008989325307092358	-0.00430542926722403	0.0	2.941495735722837e-7	-6.048685114010124e-7	-4.0839256713770785e-11
53700	-0.00895991034973513	-0.004365916118364131	0.0	2.982203492849197e-7	-6.028849351592515e-7	-4.070775712636009e-11
53800	-0.008930088314806638	-0.004426204611880057	0.0	3.022777874002521e-7	-6.008738630773859e-7	-4.0574381153323844e-11
53900	-0.008899860536066614	-0.004486291998187795	0.0	3.0632170085972164e-7	-5.9883538432583e-7	-4.043913459469554e-11
54000	-0.008869228365980641	-0.004546175536620379	0.0	3.1035190319394073e-7	-5.967695893656129e-7	-4.0302023342190664e-11
54100	-0.008838193175661247	-0.00460585249555694	0.0	3.143682085318389e-7	-5.946765699445826e-7	-4.0163053378981824e-11
54200	-0.008806756354808064	-0.004665320152551398	0.0	3.1837043160978573e-7	-5.925564190935422e-7	-4.0022230779468094e-11
54300	-0.008774919311647086	-0.004724575794460752	0.0	3.2235838778068963e-7	-5.90409231122319e-7	-3.9879561709039014e-11
54400	-0.008742683472869016	-0.004783616717572985	0.0	3.26331893023073e-7	-5.882351016157647e-7	-3.9735052423833384e-11
54500	-0.008710050283566709	-0.004842440227734561	0.0	3.302907639501222e-7	-5.860341274296889e-7	-3.9588709270491996e-11
54600	-0.008677021207171697	-0.00490104364047753	0.0	3.3423481781871277e-7	-5.838064066867247e-7	-3.9440538685905546e-11
54700	-0.008643597725389826	-0.004959424281146203	0.0	3.381638725384084e-7	-5.815520387721268e-7	-3.929054719695657e-11
54800	-0.008609781338135985	-0.005017579485023416	0.0	3.4207774668043404e-7	-5.792711243295025e-7	-3.913874142025638e-11
54900	-0.008575573563467942	-0.005075506597456366	0.0	3.4597625948662166e-7	-5.769637652564761e-7	-3.898512806187618e-11
55000	-0.00854097593751928	-0.005133202973982014	0.0	3.4985923087832896e-7	-5.746300647002855e-7	-3.882971391707292e-11
55100	-0.008505990014431447	-0.005190665980452042	0.0	3.537264814653299e-7	-5.72270127053313e-7	-3.8672505870009684e-11
55200	-0.008470617366284914	-0.005247892993157374	0.0	3.5757783255467696e-7	-5.698840579485485e-7	-3.8513510893470655e-11
55300	-0.008434859583029445	-0.005304881398952229	0.0	3.6141310615953405e-7	-5.674719642549874e-7	-3.8352736048570745e-11
55400	-0.008398718272413492	-0.005361628595377727	0.0	3.6523212500798e-7	-5.650339540729611e-7	-3.8190188484459514e-11
55500	-0.008362195059912694	-0.005418131990785023	0.0	3.69034712551782e-7	-5.625701367294023e-7	-3.8025875438020104e-11
55600	-0.008325291588657515	-0.005474389004457963	0.0	3.7282069297513826e-7	-5.600806227730441e-7	-3.7859804233562416e-11
55700	-0.008288009519360002	-0.005530397066735268	0.0	3.765898912033894e-7	-5.575655239695532e-7	-3.769198228251112e-11
55800	-0.008250350530239663	-0.005586153619132223	0.0	3.803421329116982e-7	-5.55024953296598e-7	-3.7522417083088143e-11
55900	-0.008212316316948493	-0.005641656114461883	0.0	3.840772445336972e-7	-5.524590249388508e-7	-3.7351116219989973e-11
56000	-0.008173908592495123	-0.005696902016955768	0.0	3.877950532701031e-7	-5.498678542829258e-7	-3.717808736405936e-11
56100	-0.008135129087168113	-0.00575188880238406	0.0	3.914953870972983e-7	-5.472515579122513e-7	-3.700333827195192e-11
56200	-0.008095979548458383	-0.005806613958175285	0.0	3.9517807477587797e-7	-5.446102536018774e-7	-3.6826876785797164e-11
56300	-0.008056461740980795	-0.005861074983535473	0.0	3.988429458591634e-7	-5.419440603132202e-7	-3.664871083285444e-11
56400	-0.008016577446394878	-0.0059152693895667945	0.0	4.0248983070167973e-7	-5.392530981887399e-7	-3.6468848425163415e-11
56500	-0.00797632846332471	-0.005969194699385669	0.0	4.0611856046759867e-7	-5.365374885465565e-7	-3.628729765918928e-11
56600	-0.007935716607277949	-0.006022848448240324	0.0	4.097289671391449e-7	-5.337973538750012e-7	-3.610406671546272e-11
56700	-0.007894743710564034	-0.006076228183627824	0.0	4.133208835249664e-7	-5.310328178271042e-7	-3.5919163858214625e-11
56800	-0.007853411622211537	-0.006129331465410535	0.0	4.168941432684669e-7	-5.282440052150186e-7	-3.5732597435005426e-11
56900	-0.0078117222078846905	-0.006182155865932037	0.0	4.2044858085610183e-7	-5.254310420043828e-7	-3.5544375876349404e-11
57000	-0.00776967734979908	-0.0062346989701324755	0.0	4.239840316256352e-7	-5.225940553086182e-7	-3.5354507695333597e-11
57100	-0.007727278946636517	-0.006286958375663338	0.0	4.2750033177435833e-7	-5.197331733831658e-7	-3.5163001487231565e-11
57200	-0.007684528913459081	-0.006338931693001654	0.0	4.309973183672695e-7	-5.168485256196598e-7	-3.4969865929112e-11
57300	-0.007641429181622354	-0.00639061654556362	0.0	4.344748293452137e-7	-5.139402425400394e-7	-3.477510977944214e-11
57400	-0.007597981698687833	-0.006442010569817624	0.0	4.379327035329823e-7	-5.110084557905989e-7	-3.457874187768599e-11
57500	-0.007554188428334534	-0.006493111415396684	0.0	4.4137078064737205e-7	-5.080532981359757e-7	-3.4380771143897503e-11
57600	-0.007510051350269797	-0.006543916745210282	0.0	4.447889013052029e-7	-5.050749034530785e-7	-3.4181206578308594e-11
57700	-0.007465572460139277	-0.0065944242355555896	0.0	4.481869070312941e-7	-5.02073406724953e-7	-3.398005726091205e-11
57800	-0.007420753769436147	-0.006644631576228085	0.0	4.5156464026639805e-7	-4.990489440345877e-7	-3.3777332351039344e-11
57900	-0.007375597305409507	-0.006694536470631544	0.0	4.549219443750914e-7	-4.960016525586601e-7	-3.357304108693354e-11
58000	-0.007330105110971998	-0.00674413663588741	0.0	4.582586636536231e-7	-4.929316705612215e-7	-3.336719278531698e-11
58100	-0.007284279244606636	-0.006793429802943532	0.0	4.6157464333771847e-7	-4.898391373873226e-7	-3.315979684095401e-11
58200	-0.007238121780272864	-0.006842413716682264	0.0	4.6486972961033936e-7	-4.867241934565805e-7	-3.2950862726208905e-11
58300	-0.00719163480731183	-0.006891086136027922	0.0	4.681437696093992e-7	-4.835869802566856e-7	-3.2740399990598504e-11
58400	-0.00714482043035089	-0.00693944483405359	0.0	4.713966114354332e-7	-4.8042764033685e-7	-3.252841826034018e-11
58500	-0.0070976807692073466	-0.006987487598087276	0.0	4.7462810415922267e-7	-4.772463173011973e-7	-3.231492723789476e-11
58600	-0.007050217958791424	-0.007035212229817395	0.0	4.778380978293732e-7	-4.7404315580209524e-7	-3.20999367015046e-11
58700	-0.007002434149008487	-0.007082616545397605	0.0	4.810264434798459e-7	-4.70818301533429e-7	-3.188345650472678e-11
58800	-0.006954331504660503	-0.007129698375550947	0.0	4.841929931374421e-7	-4.675719012238184e-7	-3.1665496575961424e-11
58900	-0.006905912205346759	-0.007176455565673329	0.0	4.873375998292395e-7	-4.6430410262977725e-7	-3.144606691797523e-11
59000	-0.006857178445363835	-0.007222885975936307	0.0	4.904601175899816e-7	-4.610150545288161e-7	-3.122517760742023e-11
59100	-0.006808132433604837	-0.007268987481389188	0.0	4.935604014694164e-7	-4.577049067124888e-7	-3.1002838794347836e-11
59200	-0.006758776393457895	-0.007314757972060437	0.0	4.966383075395882e-7	-4.5437380997938265e-7	-3.0779060701717905e-11
59300	-0.006709112562703936	-0.007360195353058376	0.0	4.996936929020786e-7	-4.5102191612805326e-7	-3.055385362490344e-11
59400	-0.006659143193413728	-0.007405297544671181	0.0	5.027264156951976e-7	-4.476493779499037e-7	-3.0327227931190376e-11
59500	-0.0066088705518442085	-0.0074500624824661715	0.0	5.057363351011249e-7	-4.4425634922200884e-7	-3.00991940592728e-11
59600	-0.006558296918334096	-0.007494488117388372	0.0	5.087233113529992e-7	-4.408429846998853e-7	-2.9869762518743516e-11
59700	-0.006507424587198796	-0.00753857241585836	0.0	5.116872057419572e-7	-4.37409440110207e-7	-2.963894388957998e-11
59800	-0.0064562558666246	-0.007582313359869381	0.0	5.146278806241197e-7	-4.3395587214346675e-7	-2.9406748821625864e-11
59900	-0.006404793078562189	-0.0076257089470837276	0.0	5.175451994275265e-7	-4.304824384465847e-7	-2.917318803406784e-11
60000	-0.006353038558619436	-0.007668757190928386	0.0	5.204390266590173e-7	-4.2698929761546375e-7	-2.8938272314908037e-11
60100	-0.006300994655953534	-0.007711456120689932	0.0	5.233092279110604e-7	-4.234766091874919e-7	-2.8702012520431898e-11
60200	-0.006248663733162428	-0.0077538037816086815	0.0	5.261556698685276e-7	-4.1994453363399296e-7	-2.846441957467171e-11
60300	-0.006196048166175575	-0.0077957982349720805	0.0	5.289782203154142e-7	-4.163932323526248e-7	-2.8225504468865764e-11
60400	-0.006143150344144034	-0.007837437558207342	0.0	5.317767481415055e-7	-4.128228676597268e-7	-2.7985278260912982e-11
60500	-0.006089972669329883	-0.007878719844973315	0.0	5.345511233489878e-7	-4.0923360278261557e-7	-2.7743752074823304e-11
60600	-0.006036517556994984	-0.007919643205251577	0.0	5.373012170590042e-7	-4.0562560185183085e-7	-2.75009371001638e-11
60700	-0.005982787435289083	-0.00796020576543676	0.0	5.400269015181543e-7	-4.019990298933305e-7	-2.725684459150053e-11
60800	-0.005928784745137268	-0.008000405668426094	0.0	5.427280501049379e-7	-3.983540528206363e-7	-2.7011485867836003e-11
60900	-0.005874511940126774	-0.008040241073708158	0.0	5.454045373361421e-7	-3.946908374269299e-7	-2.676487231204272e-11
61000	-0.005819971486393159	-0.008079710157450851	0.0	5.480562388731713e-7	-3.910095513771007e-7	-2.6517015370292198e-11
61100	-0.005765165862505842	-0.008118811112588562	0.0	5.506830315283193e-7	-3.87310363199744e-7	-2.6267926551480263e-11
61200	-0.00571009755935301	-0.008157542148908537	0.0	5.53284793270984e-7	-3.8359344227911255e-7	-2.6017617426647945e-11
61300	-0.005654769080025912	-0.008195901493136449	0.0	5.558614032338239e-7	-3.798589588470194e-7	-2.5766099628398457e-11
61400	-0.00559918293970253	-0.00823388738902115	0.0	5.584127417188549e-7	-3.761070839746943e-7	-2.5513384850310175e-11
61500	-0.005543341665530644	-0.00827149809741862	0.0	5.609386902034895e-7	-3.723379895645932e-7	-2.525948484634556e-11
61600	-0.005487247796510295	-0.00830873189637508	0.0	5.634391313465151e-7	-3.6855184834216143e-7	-2.5004411430256194e-11
61700	-0.005430903883375643	-0.008345587081209296	0.0	5.659139489940134e-7	-3.647488338475514e-7	-2.4748176474983983e-11
61800	-0.005374312488476242	-0.008382061964594052	0.0	5.683630281852193e-7	-3.6092912042729485e-7	-2.4490791912058338e-11
61900	-0.00531747618565772	-0.008418154876636781	0.0	5.707862551583182e-7	-3.5709288322593016e-7	-2.4232269730989693e-11
62000	-0.005260397560141888	-0.008453864164959374	0.0	5.731835173561841e-7	-3.5324029817758567e-7	-2.397262197865918e-11
62100	-0.005203079208406269	-0.008489188194777134	0.0	5.755547034320546e-7	-3.4937154199751877e-7	-2.3711860758704542e-11
62200	-0.005145523738063064	-0.008524125348976886	0.0	5.778997032551448e-7	-3.4548679217361175e-7	-2.3449998230902385e-11
62300	-0.005087733767737549	-0.008558674028194248	0.0	5.802184079161996e-7	-3.415862269578248e-7	-2.3187046610546825e-11
62400	-0.00502971192694593	-0.008592832650890031	0.0	5.82510709732982e-7	-3.3767002535760653e-7	-2.292301816782434e-11
62500	-0.004971460855972632	-0.008626599653425791	0.0	5.847765022557005e-7	-3.337383671272624e-7	-2.2657925227185327e-11
62600	-0.004912983205747062	-0.008659973490138518	0.0	5.870156802723717e-7	-3.29791432759282e-7	-2.2391780166711816e-11
62700	-0.004854281637719825	-0.008692952633414446	0.0	5.892281398141199e-7	-3.258294034756253e-7	-2.212459541748199e-11
62800	-0.004795358823738413	-0.008725535573762008	0.0	5.91413778160413e-7	-3.218524612189682e-7	-2.1856383462931034e-11
62900	-0.004736217445922372	-0.008757720819883904	0.0	5.935724938442338e-7	-3.178607886439084e-7	-2.1587156838208762e-11
63000	-0.004676860196537949	-0.008789506898748295	0.0	5.957041866571871e-7	-3.1385456910813193e-7	-2.131692812953374e-11
63100	-0.00461728977787223	-0.008820892355659108	0.0	5.978087576545416e-7	-3.0983398666354033e-7	-2.1045709973544182e-11
63200	-0.0045575089021067765	-0.008851875754325462	0.0	5.998861091602061e-7	-3.057992260473398e-7	-2.0773515056645587e-11
63300	-0.004497520291190756	-0.008882455676930195	0.0	6.019361447716416e-7	-3.017504726730925e-7	-2.0500356114355108e-11
63400	-0.0044373266767135915	-0.008912630724197504	0.0	6.039587693647058e-7	-2.976879126217299e-7	-2.0226245930642762e-11
63500	-0.004376930799777121	-0.008942399515459677	0.0	6.059538890984328e-7	-2.936117326325301e-7	-1.995119733726952e-11
63600	-0.004316335410867277	-0.00897176068872293	0.0	6.07921411419745e-7	-2.89522120094058e-7	-1.967522321312232e-11
63700	-0.0042555432697253025	-0.009000712900732335	0.0	6.098612450680996e-7	-2.8541926303507034e-7	-1.939833648354605e-11
63800	-0.004194557145218492	-0.009029254827035843	0.0	6.117733000800669e-7	-2.81303350115385e-7	-1.9120550119672428e-11
63900	-0.0041333798152104854	-0.009057385162047382	0.0	6.136574877938415e-7	-2.771745706167158e-7	-1.884187713774618e-11
64000	-0.004072014066431102	-0.009085102619109053	0.0	6.155137208536863e-7	-2.7303311443347295e-7	-1.8562330598448012e-11
64100	-0.004010462694345733	-0.009112405930552401	0.0	6.173419132143078e-7	-2.688791720635301e-7	-1.8281923606215008e-11
64200	-0.003948728503024302	-0.009139293847758754	0.0	6.191419801451636e-7	-2.6471293459895774e-7	-1.800066930855809e-11
64300	-0.003886814305009786	-0.009165765141218649	0.0	6.209138382347013e-7	-2.605345937167247e-7	-1.7718580895376693e-11
64400	-0.0038247229211863156	-0.009191818600590321	0.0	6.226574053945283e-7	-2.56344341669367e-7	-1.7435671598270852e-11
64500	-0.003762457180646863	-0.009217453034757258	0.0	6.243726008635134e-7	-2.521423712756255e-7	-1.7151954689850556e-11
64600	-0.0037000199205605116	-0.009242667271884821	0.0	6.260593452118177e-7	-2.479288759110528e-7	-1.6867443483042526e-11
64700	-0.00363741398603933	-0.009267460159475927	0.0	6.277175603448571e-7	-2.437040494985893e-7	-1.658215133039438e-11
64800	-0.0035746422300048444	-0.009291830564425787	0.0	6.293471695071947e-7	-2.3946808649910983e-7	-1.629609162337638e-11
64900	-0.003511707513054125	-0.009315777373075698	0.0	6.309480972863627e-7	-2.352211819019409e-7	-1.6009277791680655e-11
65000	-0.0034486127033254888	-0.009339299491265891	0.0	6.325202696166145e-7	-2.3096353121534912e-7	-1.5721723302518033e-11
65100	-0.0033853606763638274	-0.009362395844387427	0.0	6.340636137826057e-7	-2.2669533045700155e-7	-1.543344165991256e-11
65200	-0.003321954314985567	-0.009385065377433128	0.0	6.355780584230051e-7	-2.224167761443987e-7	-1.514444640399362e-11
65300	-0.0032583965091432664	-0.009407307055047567	0.0	6.370635335340337e-7	-2.1812806528528012e-7	-1.4854751110285886e-11
65400	-0.003194690155789863	-0.009429119861576095	0.0	6.385199704729334e-7	-2.1382939536800392e-7	-1.4564369388997042e-11
65500	-0.0031308381587425694	-0.009450502801112896	0.0	6.399473019613637e-7	-2.0952096435190022e-7	-1.4273314884303311e-11
65600	-0.003066843428546433	-0.009471454897548087	0.0	6.41345462088727e-7	-2.0520297065759936e-7	-1.3981601273632964e-11
65700	-0.00300270888233756	-0.009491975194613847	0.0	6.427143863154217e-7	-2.008756131573354e-7	-1.3689242266947697e-11
65800	-0.002938437443706018	-0.009512062755929581	0.0	6.440540114760239e-7	-1.9653909116522547e-7	-1.3396251606022073e-11
65900	-0.0028740320425584154	-0.009531716665046104	0.0	6.45364275782396e-7	-1.9219360442752564e-7	-1.3102643063720937e-11
66000	-0.0028094956149801757	-0.009550936025488857	0.0	6.466451188267235e-7	-1.878393531128637e-7	-1.280843044327507e-11
66100	-0.0027448311030975033	-0.009569719960800143	0.0	6.47896481584479e-7	-1.8347653780244962e-7	-1.251362757755487e-11
66200	-0.0026800414549390554	-0.009588067614580389	0.0	6.491183064173132e-7	-1.7910535948026415e-7	-1.2218248328342324e-11
66300	-0.0026151296242973242	-0.009605978150528416	0.0	6.503105370758733e-7	-1.7472601952322632e-7	-1.1922306585601194e-11
66400	-0.0025500985705897367	-0.009623450752480738	0.0	6.514731187025479e-7	-1.7033871969134013e-7	-1.1625816266745585e-11
66500	-0.002484951258719482	-0.009640484624449872	0.0	6.526059978341386e-7	-1.6594366211782134e-7	-1.1328791315906827e-11
66600	-0.002419690658936068	-0.009657078990661653	0.0	6.537091224044585e-7	-1.6154104929920475e-7	-1.1031245703198794e-11
66700	-0.002354319746695622	-0.009673233095591573	0.0	6.547824417468567e-7	-1.5713108408543258e-7	-1.0733193423981723e-11
66800	-0.0022888415025209365	-0.009688946204000116	0.0	6.558259065966692e-7	-1.527139696699247e-7	-1.0434648498124555e-11
66900	-0.0022232589118612697	-0.009704217600967109	0.0	6.568394690935958e-7	-1.4828990957963105e-7	-1.0135624969265836e-11
67000	-0.0021575749649519103	-0.009719046591925072	0.0	6.578230827840032e-7	-1.438591076650671e-7	-9.836136904073312e-12
67100	-0.00209179265667351	-0.009733432502691578	0.0	6.587767026231534e-7	-1.3942176809033267e-7	-9.536198391502136e-12
67200	-0.0020259149864111947	-0.009747374679500612	0.0	6.597002849773586e-7	-1.3497809532311518e-7	-9.235823542051906e-12
67300	-0.001959944957913459	-0.009760872489032924	0.0	6.605937876260608e-7	-1.3052829412467719e-7	-8.935026487022469e-12
67400	-0.0018938855791508528	-0.00977392531844539	0.0	6.614571697638377e-7	-1.2607256953982963e-7	-8.63382137776856e-12
67500	-0.001827739862174469	-0.009786532575399375	0.0	6.62290392002333e-7	-1.2161112688689074e-7	-8.332222384953373e-12
67600	-0.0017615108229742358	-0.009798693688088063	0.0	6.630934163721131e-7	-1.1714417174763164e-7	-8.030243697801127e-12
67700	-0.0016952014813370246	-0.009810408105262826	0.0	6.63866206324448e-7	-1.1267190995720892e-7	-7.72789952334857e-12
67800	-0.0016288148607045798	-0.009821675296258547	0.0	6.646087267330175e-7	-1.0819454759408508e-7	-7.425204085695649e-12
67900	-0.001562353988031278	-0.009832494751017955	0.0	6.65320943895543e-7	-1.0371229096993717e-7	-7.122171625255237e-12
68000	-0.0014958218936417236	-0.009842865980114949	0.0	6.660028255353432e-7	-9.922534661955447e-8	-6.818816398002089e-12
68100	-0.0014292216110881892	-0.009852788514776905	0.0	6.666543408028153e-7	-9.473392129072573e-8	-6.5151526747210104e-12
68200	-0.0013625561770079077	-0.009862261906905978	0.0	6.672754602768407e-7	-9.02382219341164e-8	-6.211194740254342e-12
68300	-0.0012958286309802235	-0.009871285729099389	0.0	6.678661559661157e-7	-8.573845569313682e-8	-5.9069568927487465e-12
68400	-0.001229042015383612	-0.009879859574668703	0.0	6.684264013104058e-7	-8.123482989380162e-8	-5.602453442901462e-12
68500	-0.0011621993752525715	-0.009887983057658083	0.0	6.689561711817264e-7	-7.672755203458117e-8	-5.297698713205961e-12
68600	-0.0010953037581343987	-0.00989565581286154	0.0	6.69455441885446e-7	-7.221682977624556e-8	-4.992707037197145e-12
68700	-0.0010283582139458541	-0.009902877495839164	0.0	6.699241911613156e-7	-6.770287093170184e-8	-4.687492758696109e-12
68800	-0.0009613657948297226	-0.009909647782932334	0.0	6.703623981844211e-7	-6.318588345582494e-8	-4.382070231054507e-12
68900	-0.0008943295550112804	-0.009915966371277916	0.0	6.70770043566061e-7	-5.866607543528306e-8	-4.0764538163986265e-12
